filename,width,height,class,xmin,ymin,xmax,ymax
12916135413_dafcf3089e_n.jpg,320,240,Tulip,2,39,46,138
12934201824_1c8b5171fb_m.jpg,210,240,Tulip,61,3,210,240
12949131454_4d3392f4dd_n.jpg,320,213,Tulip,1,2,320,188
1297972485_33266a18d9.jpg,500,375,Dandelion,56,128,333,339
1299501272_59d9da5510_n.jpg,320,240,Daisy,3,3,61,120
1299501272_59d9da5510_n.jpg,320,240,Daisy,74,38,152,74
1299501272_59d9da5510_n.jpg,320,240,Daisy,76,96,171,147
1299501272_59d9da5510_n.jpg,320,240,Daisy,11,133,312,237
1299501272_59d9da5510_n.jpg,320,240,Daisy,161,20,317,102
12998979765_3de89e7195_n.jpg,320,213,Dandelion,1,2,278,208
12caceec15ebd975fd89d5c08fa6d8fe.jpg,551,638,Hibiscus,9,90,522,582
1306119996_ab8ae14d72_n.jpg,320,240,Daisy,68,81,278,182
1314069875_da8dc023c6_m.jpg,240,223,Daisy,24,4,190,209
13176521023_4d7cc74856_m.jpg,159,240,Tulip,38,14,140,79
13176521023_4d7cc74856_m.jpg,159,240,Tulip,1,75,148,184
13176521023_4d7cc74856_m.jpg,159,240,Tulip,2,46,24,113
13176576813_50e77cc1d9.jpg,500,332,Tulip,94,8,388,289
13197345653_0f685b3c97_n.jpg,320,240,Tulip,197,45,286,128
13197345653_0f685b3c97_n.jpg,320,240,Tulip,118,76,195,152
13197345653_0f685b3c97_n.jpg,320,240,Tulip,46,59,120,128
13197345653_0f685b3c97_n.jpg,320,240,Tulip,34,105,107,172
13197345653_0f685b3c97_n.jpg,320,240,Tulip,110,119,173,189
13197345653_0f685b3c97_n.jpg,320,240,Tulip,193,113,260,170
13211873833_82b029c8a1_n.jpg,240,129,Rose,25,12,155,118
13231224664_4af5293a37.jpg,500,345,Rose,186,35,450,311
13231224664_4af5293a37.jpg,500,345,Rose,109,96,188,220
13235124703_a7e1266e44.jpg,500,328,Rose,135,253,175,287
13235124703_a7e1266e44.jpg,500,328,Rose,458,187,488,223
13264214185_d6aa79b3bd.jpg,500,333,Rose,262,99,369,201
13264214185_d6aa79b3bd.jpg,500,333,Rose,347,25,500,173
13279526615_a3b0059bec.jpg,500,332,Rose,111,142,169,204
13279526615_a3b0059bec.jpg,500,332,Rose,126,100,179,144
13279526615_a3b0059bec.jpg,500,332,Rose,177,125,360,276
13279526615_a3b0059bec.jpg,500,332,Rose,160,65,292,132
13279526615_a3b0059bec.jpg,500,332,Rose,290,61,481,185
13289268363_b9337d751e.jpg,500,332,Tulip,179,132,345,255
13289268363_b9337d751e.jpg,500,332,Tulip,152,2,330,132
13289268363_b9337d751e.jpg,500,332,Tulip,5,16,158,251
13289268363_b9337d751e.jpg,500,332,Tulip,328,4,494,140
13289268363_b9337d751e.jpg,500,332,Tulip,326,146,494,332
13289268363_b9337d751e.jpg,500,332,Tulip,13,255,266,332
13331969914_890082d898_n.jpg,320,223,Dandelion,34,29,164,175
13342823005_16d3df58df_n.jpg,320,212,Rose,71,58,114,141
13342823005_16d3df58df_n.jpg,320,212,Rose,117,81,226,180
13342823005_16d3df58df_n.jpg,320,212,Rose,102,32,310,125
13386618495_3df1f1330d.jpg,500,335,Dandelion,169,151,332,249
13386618495_3df1f1330d.jpg,500,335,Dandelion,96,77,192,153
1342002397_9503c97b49.jpg,500,375,Daisy,41,12,494,331
134409839_71069a95d1_m.jpg,240,222,Daisy,5,7,213,212
1344985627_c3115e2d71_n.jpg,320,240,Daisy,134,67,270,133
1344985627_c3115e2d71_n.jpg,320,240,Daisy,40,117,314,240
1344985627_c3115e2d71_n.jpg,320,240,Daisy,70,56,146,112
13471273823_4800ca8eec.jpg,500,337,Dandelion,209,184,252,231
13471273823_4800ca8eec.jpg,500,337,Dandelion,305,205,362,250
13471273823_4800ca8eec.jpg,500,337,Dandelion,94,195,132,252
13471563274_471fc1db33_m.jpg,240,240,Tulip,4,47,238,101
13472141763_f2517e7f0d.jpg,500,333,Tulip,1,3,500,333
13472387874_d844478dbb.jpg,500,333,Tulip,1,212,500,301
13472393854_b2530f7029_n.jpg,320,213,Tulip,1,1,320,213
13491959645_2cd9df44d6_n.jpg,320,221,Daisy,16,14,209,206
13509967925_eaaeefa396_m.jpg,240,240,Tulip,7,140,238,163
13509973805_bda5fa8982.jpg,500,333,Tulip,1,156,486,184
13510057763_01b832d919.jpg,500,333,Tulip,1,91,496,142
13510068773_c925c5517c.jpg,500,333,Tulip,1,191,500,331
13513851673_9d813dc7b0.jpg,500,333,Tulip,5,150,500,333
13514131694_d91da4f4fc.jpg,500,333,Tulip,1,188,494,333
13514136074_ab1b827e4f.jpg,500,333,Tulip,69,250,229,333
13514136074_ab1b827e4f.jpg,500,333,Tulip,366,212,473,274
13529687904_3d60abb479_n.jpg,320,240,Tulip,116,62,264,172
13529687904_3d60abb479_n.jpg,320,240,Tulip,1,67,134,240
13530687085_9b515735ef_m.jpg,180,240,Tulip,1,70,180,206
13530690445_9f1f5cf43a_n.jpg,320,240,Tulip,27,75,155,183
13530690445_9f1f5cf43a_n.jpg,320,240,Tulip,130,27,292,114
13530690445_9f1f5cf43a_n.jpg,320,240,Tulip,223,172,318,238
13530786873_0d34880300_n.jpg,320,240,Tulip,17,114,148,224
13530786873_0d34880300_n.jpg,320,240,Tulip,114,63,285,144
13530786873_0d34880300_n.jpg,320,240,Tulip,221,189,320,240
13530796853_e5993f57d6_n.jpg,320,240,Tulip,9,99,86,218
13530796853_e5993f57d6_n.jpg,320,240,Tulip,158,119,209,181
13530796853_e5993f57d6_n.jpg,320,240,Tulip,108,114,149,165
13530796853_e5993f57d6_n.jpg,320,240,Tulip,243,138,308,195
13530796853_e5993f57d6_n.jpg,320,240,Tulip,2,22,318,127
13531001134_72052100e1_m.jpg,180,240,Tulip,21,41,140,145
13531001134_72052100e1_m.jpg,180,240,Tulip,1,25,17,58
13531007054_c88deaf302_n.jpg,320,240,Tulip,2,1,320,240
1353279846_7e6b87606d.jpg,500,375,Dandelion,105,75,347,311
13539384593_23449f7332_n.jpg,320,213,Tulip,1,1,318,213
13539404903_cd113e3e9b.jpg,500,333,Tulip,1,237,500,333
13539827514_79b60b6c22_n.jpg,320,240,Tulip,1,40,320,240
13542672763_20c3cb9272.jpg,500,333,Tulip,1,150,500,333
1354396826_2868631432_m.jpg,180,240,Daisy,1,2,168,102
1354396826_2868631432_m.jpg,180,240,Daisy,25,84,80,149
1354396826_2868631432_m.jpg,180,240,Daisy,62,108,158,215
1354396826_2868631432_m.jpg,180,240,Daisy,4,157,89,240
1354396826_2868631432_m.jpg,180,240,Daisy,125,174,177,239
1354396826_2868631432_m.jpg,180,240,Daisy,162,81,178,163
13555215723_cf2c11626b_b.jpg,1024,198,Tulip,2,116,817,198
1355787476_32e9f2a30b.jpg,500,375,Daisy,1,9,498,369
13560152823_9da5e48c87_m.jpg,240,240,Dandelion,1,41,199,238
13561908485_7e4f8d508b.jpg,500,333,Tulip,1,190,500,333
13561912705_e5eeb41433_z.jpg,640,276,Tulip,6,3,635,203
13562266594_69b807f90c.jpg,500,333,Tulip,5,5,496,282
13562271714_d534531374.jpg,500,333,Tulip,1,7,499,249
13583238844_573df2de8e_m.jpg,185,240,Daisy,63,89,95,121
13583238844_573df2de8e_m.jpg,185,240,Daisy,114,47,148,79
13583238844_573df2de8e_m.jpg,185,240,Daisy,1,35,32,64
13583238844_573df2de8e_m.jpg,185,240,Daisy,61,47,90,73
13583238844_573df2de8e_m.jpg,185,240,Daisy,76,19,103,46
13583238844_573df2de8e_m.jpg,185,240,Daisy,151,5,172,21
13652698934_d258a6ee8c.jpg,500,281,Dandelion,158,33,405,228
13675534854_03caf51644_m.jpg,240,240,Dandelion,38,39,205,207
13734221225_0e04edc6b6.jpg,500,333,Dandelion,30,3,480,333
1374193928_a52320eafa.jpg,500,375,Daisy,3,1,496,371
1374193928_a52320eafa.jpg,500,375,Daisy,11,9,188,111
13807932364_673b7f1c1c_n.jpg,320,228,Dandelion,17,46,158,100
13826249325_f61cb15f86_n.jpg,320,240,Daisy,1,31,98,134
13826249325_f61cb15f86_n.jpg,320,240,Daisy,35,133,195,238
13826249325_f61cb15f86_n.jpg,320,240,Daisy,80,6,220,74
13826249325_f61cb15f86_n.jpg,320,240,Daisy,155,65,295,162
13826249325_f61cb15f86_n.jpg,320,240,Daisy,5,151,34,236
1386449001_5d6da6bde6.jpg,500,375,Dandelion,158,3,496,373
13881700933_69a750d418_n.jpg,320,243,Dandelion,29,128,128,203
13887031789_97437f246b.jpg,500,281,Dandelion,50,69,301,245
13887066460_64156a9021.jpg,500,281,Dandelion,96,99,245,222
13887066460_64156a9021.jpg,500,281,Dandelion,258,26,422,188
13888320717_d2919a879b_m.jpg,159,240,Tulip,1,1,156,237
13897156242_dca5d93075_m.jpg,240,240,Dandelion,16,92,46,128
13897156242_dca5d93075_m.jpg,240,240,Dandelion,199,83,221,115
13897156242_dca5d93075_m.jpg,240,240,Dandelion,190,13,227,74
13897156242_dca5d93075_m.jpg,240,240,Dandelion,153,159,176,186
13900235284_32ce563633_n.jpg,320,213,Tulip,53,1,295,213
13900486390_5a25785645_n.jpg,320,236,Dandelion,80,31,283,209
13901930939_a7733c03f0_n.jpg,320,221,Daisy,67,28,245,193
13903937027_44b9f2f5b8.jpg,500,333,Tulip,1,122,279,333
13903937027_44b9f2f5b8.jpg,500,333,Tulip,281,118,500,333
13903946578_187f904c9a_n.jpg,320,213,Tulip,2,33,320,166
13903988248_22da33f341.jpg,500,333,Tulip,39,52,184,201
13903988248_22da33f341.jpg,500,333,Tulip,171,31,305,165
13903988248_22da33f341.jpg,500,333,Tulip,241,165,381,333
13903988248_22da33f341.jpg,500,333,Tulip,379,207,500,331
13903988248_22da33f341.jpg,500,333,Tulip,67,220,239,324
13910028149_6c9d5485ef.jpg,500,333,Tulip,1,1,500,333
13910471347_30c8bf4de1_n.jpg,320,213,Tulip,66,22,151,128
13910471347_30c8bf4de1_n.jpg,320,213,Tulip,178,84,284,213
13910471347_30c8bf4de1_n.jpg,320,213,Tulip,54,111,136,179
13910479407_936fd3122d.jpg,500,333,Tulip,109,90,286,312
13910479407_936fd3122d.jpg,500,333,Tulip,260,7,400,203
13910544560_9140dd547e.jpg,500,333,Tulip,1,112,498,333
13910604778_e5f4588420.jpg,500,333,Tulip,162,158,309,316
13910604778_e5f4588420.jpg,500,333,Tulip,288,76,460,237
13910604778_e5f4588420.jpg,500,333,Tulip,90,7,267,171
13910677675_4900fa3dbf_n.jpg,320,238,Dandelion,57,63,177,195
13910678178_25e8b1a5e5.jpg,500,333,Tulip,1,42,500,308
13910719110_1b21d1fc81.jpg,500,333,Tulip,1,56,500,327
13910737760_c71c8b6ff2.jpg,500,333,Tulip,120,65,290,322
13910737760_c71c8b6ff2.jpg,500,333,Tulip,288,112,456,301
13910737760_c71c8b6ff2.jpg,500,333,Tulip,1,20,113,218
13910737760_c71c8b6ff2.jpg,500,333,Tulip,179,3,492,144
13911047024_8966d70560_n.jpg,320,219,Tulip,39,1,270,112
13911047024_8966d70560_n.jpg,320,219,Tulip,42,110,118,216
13911047024_8966d70560_n.jpg,320,219,Tulip,161,102,255,207
13916196427_50a611008f.jpg,500,333,Dandelion,120,105,364,301
13916196427_50a611008f.jpg,500,333,Dandelion,369,197,452,288
1392131677_116ec04751.jpg,500,375,Daisy,22,56,269,294
1392131677_116ec04751.jpg,500,375,Daisy,209,41,398,324
13923036338_1ce32c6d4f.jpg,500,292,Tulip,184,111,228,197
13923036338_1ce32c6d4f.jpg,500,292,Tulip,15,33,167,258
13923036338_1ce32c6d4f.jpg,500,292,Tulip,186,45,349,99
13923036338_1ce32c6d4f.jpg,500,292,Tulip,260,84,418,209
13923539227_bdab038dc8.jpg,500,333,Tulip,213,69,375,212
13923539227_bdab038dc8.jpg,500,333,Tulip,28,90,164,208
13923539227_bdab038dc8.jpg,500,333,Tulip,266,152,447,284
13926327692_a07357ff0d.jpg,500,332,Tulip,30,36,306,332
13929462317_96342a9a44.jpg,500,313,Rose,171,64,411,249
1392946544_115acbb2d9.jpg,500,375,Daisy,3,3,488,369
13942846777_5571a6b0a1_n.jpg,320,240,Dandelion,85,64,246,206
13942846777_5571a6b0a1_n.jpg,320,240,Dandelion,47,11,115,72
13942846777_5571a6b0a1_n.jpg,320,240,Dandelion,1,108,57,206
13943843842_36aae2e7f5_n.jpg,240,134,Rose,31,9,138,134
13946048982_4e6ec56987.jpg,500,331,Dandelion,171,104,343,230
13953090784_0c7d7a904e.jpg,500,333,Tulip,13,101,496,174
13953090784_0c7d7a904e.jpg,500,333,Tulip,1,246,477,333
13953090784_0c7d7a904e.jpg,500,333,Tulip,3,178,494,242
13953090784_0c7d7a904e.jpg,500,333,Tulip,3,1,484,42
13953090784_0c7d7a904e.jpg,500,333,Tulip,11,41,77,105
13953307149_f8de6a768c_m.jpg,238,240,Daisy,27,52,197,178
13954659583_03981dea99_n.jpg,320,213,Tulip,1,1,315,213
13956300996_07e64a3dbd_n.jpg,320,213,Tulip,26,1,95,68
13956300996_07e64a3dbd_n.jpg,320,213,Tulip,83,53,139,109
13956300996_07e64a3dbd_n.jpg,320,213,Tulip,201,15,270,90
13956300996_07e64a3dbd_n.jpg,320,213,Tulip,187,79,239,130
13956300996_07e64a3dbd_n.jpg,320,213,Tulip,8,64,47,121
13956300996_07e64a3dbd_n.jpg,320,213,Tulip,91,114,148,202
13956300996_07e64a3dbd_n.jpg,320,213,Tulip,162,103,320,211
13956300996_07e64a3dbd_n.jpg,320,213,Tulip,1,122,83,213
1396526833_fb867165be_n.jpg,320,240,Daisy,36,200,108,234
1396526833_fb867165be_n.jpg,320,240,Daisy,201,2,261,55
1396526833_fb867165be_n.jpg,320,240,Daisy,255,55,301,106
1396526833_fb867165be_n.jpg,320,240,Daisy,195,57,239,102
1396526833_fb867165be_n.jpg,320,240,Daisy,28,21,66,49
1396526833_fb867165be_n.jpg,320,240,Daisy,54,46,83,78
1396526833_fb867165be_n.jpg,320,240,Daisy,3,103,17,144
1396526833_fb867165be_n.jpg,320,240,Daisy,240,181,314,237
1396526833_fb867165be_n.jpg,320,240,Daisy,148,2,202,39
1396526833_fb867165be_n.jpg,320,240,Daisy,103,38,147,76
1396526833_fb867165be_n.jpg,320,240,Daisy,22,92,73,125
1396526833_fb867165be_n.jpg,320,240,Daisy,65,64,109,97
1396526833_fb867165be_n.jpg,320,240,Daisy,79,95,147,143
1396526833_fb867165be_n.jpg,320,240,Daisy,101,153,148,203
1396526833_fb867165be_n.jpg,320,240,Daisy,161,117,227,177
13967344688_aa629dcdee_n.jpg,320,213,Dandelion,55,1,271,209
13968424321_1d89b33a9f_n.jpg,320,218,Dandelion,48,102,272,218
13974542496_e4b5d1c913_n.jpg,320,240,Tulip,33,20,283,221
13974542496_e4b5d1c913_n.jpg,320,240,Tulip,272,1,316,57
13976191172_6f23a0b313.jpg,500,333,Tulip,7,20,120,167
13976191172_6f23a0b313.jpg,500,333,Tulip,405,5,494,112
13976191172_6f23a0b313.jpg,500,333,Tulip,322,107,493,333
13976191172_6f23a0b313.jpg,500,333,Tulip,1,127,381,333
13976206001_fd1c2cbd60.jpg,500,333,Tulip,11,52,258,333
13976522214_ccec508fe7.jpg,500,333,Tulip,152,22,392,290
13976522214_ccec508fe7.jpg,500,333,Tulip,283,5,483,122
13976522214_ccec508fe7.jpg,500,333,Tulip,5,1,132,88
13977181862_f8237b6b52.jpg,500,313,Daisy,181,36,435,248
13979098015_e8c98fd34e_n.jpg,320,213,Tulip,2,5,318,213
13979098645_50b9eebc02_n.jpg,320,213,Tulip,1,39,320,213
13979098645_50b9eebc02_n.jpg,320,213,Tulip,4,1,318,38
13979098645_50b9eebc02_n.jpg,320,213,Tulip,158,67,204,113
13979840624_28466cb3ec_n.jpg,320,213,Tulip,52,18,120,173
13979840624_28466cb3ec_n.jpg,320,213,Tulip,11,101,66,186
13979840624_28466cb3ec_n.jpg,320,213,Tulip,127,7,204,177
13979840624_28466cb3ec_n.jpg,320,213,Tulip,248,41,320,166
13979840624_28466cb3ec_n.jpg,320,213,Tulip,192,84,262,167
13979889721_42a59ca9fa_m.jpg,199,240,Rose,31,55,173,214
13979889721_42a59ca9fa_m.jpg,199,240,Rose,55,5,128,50
13997627965_22d81601ce_n.jpg,320,240,Tulip,114,102,257,225
13997627965_22d81601ce_n.jpg,320,240,Tulip,18,52,146,126
13997627965_22d81601ce_n.jpg,320,240,Tulip,140,22,295,102
13997641965_80d5dab542_n.jpg,320,240,Tulip,33,117,110,181
13997641965_80d5dab542_n.jpg,320,240,Tulip,116,131,196,206
13997641965_80d5dab542_n.jpg,320,240,Tulip,117,93,221,142
13997641965_80d5dab542_n.jpg,320,240,Tulip,4,81,68,121
13999392173_b1411f8b23_n.jpg,320,213,Tulip,4,47,318,213
13999392173_b1411f8b23_n.jpg,320,213,Tulip,140,17,159,41
13999392173_b1411f8b23_n.jpg,320,213,Tulip,4,2,109,49
13999392173_b1411f8b23_n.jpg,320,213,Tulip,165,3,311,47
13999402743_f563f6b685_n.jpg,320,213,Tulip,1,77,320,213
13999402743_f563f6b685_n.jpg,320,213,Tulip,189,18,318,68
13999402743_f563f6b685_n.jpg,320,213,Tulip,5,1,311,15
14001990976_bd2da42dbc.jpg,500,333,Rose,105,31,215,110
14001990976_bd2da42dbc.jpg,500,333,Rose,201,5,320,108
14002252932_64d5cbdac7.jpg,500,332,Dandelion,1,1,500,331
14003401241_543535b385.jpg,500,333,Dandelion,201,37,430,256
14003401241_543535b385.jpg,500,333,Dandelion,371,225,439,280
14009216519_b608321cf2_n.jpg,320,212,Tulip,43,1,245,88
14009216519_b608321cf2_n.jpg,320,212,Tulip,90,95,199,212
14012247974_69ac128799.jpg,500,281,Dandelion,1,1,423,281
14014595475_5892fcda51_n.jpg,320,213,Tulip,145,27,303,154
14014595475_5892fcda51_n.jpg,320,213,Tulip,32,72,148,153
14015957646_8317a0f1d9_n.jpg,320,213,Tulip,36,26,68,68
14015957646_8317a0f1d9_n.jpg,320,213,Tulip,11,54,37,113
14015957646_8317a0f1d9_n.jpg,320,213,Tulip,130,40,165,95
14015957646_8317a0f1d9_n.jpg,320,213,Tulip,186,28,217,66
14015957646_8317a0f1d9_n.jpg,320,213,Tulip,224,20,247,60
14015957646_8317a0f1d9_n.jpg,320,213,Tulip,252,88,277,130
14015957646_8317a0f1d9_n.jpg,320,213,Tulip,291,58,312,91
14017640283_c417141832_n.jpg,320,240,Tulip,133,88,227,169
14017640283_c417141832_n.jpg,320,240,Tulip,16,65,139,147
14017640283_c417141832_n.jpg,320,240,Tulip,179,68,289,96
14019781123_ea0f8722d4_n.jpg,320,213,Dandelion,1,1,320,213
14019883858_e5d2a0ec10_n.jpg,320,231,Rose,42,91,130,181
14019883858_e5d2a0ec10_n.jpg,320,231,Rose,95,7,171,86
14019883858_e5d2a0ec10_n.jpg,320,231,Rose,129,88,205,162
14019883858_e5d2a0ec10_n.jpg,320,231,Rose,171,163,228,216
14019883858_e5d2a0ec10_n.jpg,320,231,Rose,230,58,297,116
14019883858_e5d2a0ec10_n.jpg,320,231,Rose,207,113,283,192
14019883858_e5d2a0ec10_n.jpg,320,231,Rose,168,63,220,108
14019883858_e5d2a0ec10_n.jpg,320,231,Rose,195,32,247,69
14021281124_89cc388eac_n.jpg,320,213,Dandelion,99,28,204,97
14021281124_89cc388eac_n.jpg,320,213,Dandelion,122,101,226,159
14021430525_e06baf93a9.jpg,500,333,Daisy,184,229,256,293
14021430525_e06baf93a9.jpg,500,333,Daisy,298,110,373,171
14021430525_e06baf93a9.jpg,500,333,Daisy,158,135,201,214
14021430525_e06baf93a9.jpg,500,333,Daisy,216,139,271,218
14022473102_3b24ca08cb_m.jpg,159,240,Tulip,31,96,60,142
14022473102_3b24ca08cb_m.jpg,159,240,Tulip,50,64,73,104
14022473102_3b24ca08cb_m.jpg,159,240,Tulip,7,38,59,78
14022473102_3b24ca08cb_m.jpg,159,240,Tulip,67,35,151,72
14022473102_3b24ca08cb_m.jpg,159,240,Tulip,103,73,122,108
14024864234_713158c27f_n.jpg,320,252,Tulip,122,32,195,105
14024864234_713158c27f_n.jpg,320,252,Tulip,95,121,154,176
14024864234_713158c27f_n.jpg,320,252,Tulip,29,95,86,188
14025589299_eac64c51af_m.jpg,159,240,Tulip,28,69,76,125
14025589299_eac64c51af_m.jpg,159,240,Tulip,8,167,43,218
14025589299_eac64c51af_m.jpg,159,240,Tulip,65,29,102,96
14025589299_eac64c51af_m.jpg,159,240,Tulip,128,45,154,96
14025589299_eac64c51af_m.jpg,159,240,Tulip,15,58,44,119
14026857634_500d7b41d6_m.jpg,202,240,Tulip,1,54,199,240
14026857634_500d7b41d6_m.jpg,202,240,Tulip,61,1,199,55
14027372499_30f934d24f_m.jpg,180,240,Tulip,1,145,42,215
14027372499_30f934d24f_m.jpg,180,240,Tulip,20,84,62,129
14027372499_30f934d24f_m.jpg,180,240,Tulip,62,106,107,144
14027372499_30f934d24f_m.jpg,180,240,Tulip,108,113,146,149
14027372499_30f934d24f_m.jpg,180,240,Tulip,1,73,20,114
14027372499_30f934d24f_m.jpg,180,240,Tulip,97,180,144,227
14027372499_30f934d24f_m.jpg,180,240,Tulip,133,143,180,204
14027372499_30f934d24f_m.jpg,180,240,Tulip,62,60,168,112
14039129738_cc3ac0a623_n.jpg,240,159,Tulip,1,49,190,104
14039129738_cc3ac0a623_n.jpg,240,159,Tulip,1,95,233,159
14039129738_cc3ac0a623_n.jpg,240,159,Tulip,169,35,239,97
14039129738_cc3ac0a623_n.jpg,240,159,Tulip,1,16,235,53
14039130008_f4b2807607_n.jpg,159,240,Tulip,53,125,83,152
14039130008_f4b2807607_n.jpg,159,240,Tulip,17,129,37,145
14039130008_f4b2807607_n.jpg,159,240,Tulip,100,131,131,153
14039130008_f4b2807607_n.jpg,159,240,Tulip,7,187,34,223
14039130008_f4b2807607_n.jpg,159,240,Tulip,51,201,73,222
14039130008_f4b2807607_n.jpg,159,240,Tulip,1,113,11,126
14044685976_0064faed21.jpg,500,333,Tulip,9,22,484,182
14046760909_0c73e84a1f_n.jpg,320,212,Tulip,1,135,320,212
14046760909_0c73e84a1f_n.jpg,320,212,Tulip,2,32,191,133
14046760909_0c73e84a1f_n.jpg,320,212,Tulip,235,14,317,81
14046760909_0c73e84a1f_n.jpg,320,212,Tulip,180,10,243,49
14046760909_0c73e84a1f_n.jpg,320,212,Tulip,268,73,318,135
14048849371_ec9dbafaeb_m.jpg,240,240,Dandelion,14,19,225,224
14053173516_a00150a919_m.jpg,240,217,Dandelion,1,1,239,215
14053184940_7ced69250f_n.jpg,240,159,Dandelion,65,27,183,131
14053292975_fdc1093571_n.jpg,320,213,Tulip,85,38,210,151
14053292975_fdc1093571_n.jpg,320,213,Tulip,193,4,317,118
14053397367_75cba846eb_n.jpg,320,240,Dandelion,45,22,287,228
14054827092_f359f5fcbd_m.jpg,159,240,Tulip,32,75,104,135
14054827092_f359f5fcbd_m.jpg,159,240,Tulip,11,131,70,206
14054827092_f359f5fcbd_m.jpg,159,240,Tulip,85,130,158,198
14054827391_139fb54432.jpg,500,333,Tulip,33,154,201,307
14054827391_139fb54432.jpg,500,333,Tulip,56,1,258,129
14054827391_139fb54432.jpg,500,333,Tulip,207,101,367,297
14054827391_139fb54432.jpg,500,333,Tulip,339,161,490,297
14055533888_f8e66b5693_n.jpg,240,159,Tulip,80,60,147,106
14055533888_f8e66b5693_n.jpg,240,159,Tulip,213,102,229,126
14055533888_f8e66b5693_n.jpg,240,159,Tulip,15,51,43,77
14055533888_f8e66b5693_n.jpg,240,159,Tulip,160,33,211,60
14055538059_b826e0ac2b_n.jpg,240,159,Tulip,101,71,128,97
14055538059_b826e0ac2b_n.jpg,240,159,Tulip,134,51,178,81
14055538059_b826e0ac2b_n.jpg,240,159,Tulip,115,104,140,138
14055538059_b826e0ac2b_n.jpg,240,159,Tulip,199,118,237,157
14055574740_bb6a11e983_n.jpg,240,159,Tulip,39,38,207,113
14055574740_bb6a11e983_n.jpg,240,159,Tulip,1,63,41,116
14055601247_2e647ba9b0_n.jpg,240,159,Tulip,79,79,122,118
14055601247_2e647ba9b0_n.jpg,240,159,Tulip,122,81,182,144
14055601247_2e647ba9b0_n.jpg,240,159,Tulip,31,70,70,112
14057246122_8598b665bd.jpg,500,333,Tulip,1,214,243,333
14057246122_8598b665bd.jpg,500,333,Tulip,371,227,453,333
14057246122_8598b665bd.jpg,500,333,Tulip,220,82,433,256
14057246122_8598b665bd.jpg,500,333,Tulip,1,74,226,214
14057246122_8598b665bd.jpg,500,333,Tulip,424,190,500,276
14057246122_8598b665bd.jpg,500,333,Tulip,139,8,492,74
14058811536_f29cd7bd58_n.jpg,320,253,Dandelion,99,23,235,136
14058811536_f29cd7bd58_n.jpg,320,253,Dandelion,32,144,105,237
14058811536_f29cd7bd58_n.jpg,320,253,Dandelion,126,150,201,235
14058811536_f29cd7bd58_n.jpg,320,253,Dandelion,208,205,294,253
14060367700_fe87e99b6a_m.jpg,240,240,Dandelion,1,134,147,222
14061132852_89122de5f9_n.jpg,320,259,Tulip,78,89,245,259
14061132852_89122de5f9_n.jpg,320,259,Tulip,5,1,172,101
14061132852_89122de5f9_n.jpg,320,259,Tulip,223,1,320,70
14061132852_89122de5f9_n.jpg,320,259,Tulip,233,74,320,224
14064731501_ea14b58161.jpg,500,333,Tulip,137,12,456,333
14064735842_a946fba1ef_n.jpg,320,213,Tulip,82,32,110,72
14064735842_a946fba1ef_n.jpg,320,213,Tulip,132,32,173,80
14064735842_a946fba1ef_n.jpg,320,213,Tulip,204,55,317,143
14064735842_a946fba1ef_n.jpg,320,213,Tulip,32,10,79,72
14064735842_a946fba1ef_n.jpg,320,213,Tulip,1,65,85,159
14064735842_a946fba1ef_n.jpg,320,213,Tulip,87,72,152,145
14064735842_a946fba1ef_n.jpg,320,213,Tulip,160,83,190,123
14065420729_9b388bf7cb_m.jpg,240,240,Dandelion,54,58,199,185
14066056226_d8564a083e_m.jpg,240,180,Tulip,4,56,111,176
14066056226_d8564a083e_m.jpg,240,180,Tulip,110,42,240,94
14066056226_d8564a083e_m.jpg,240,180,Tulip,139,108,167,150
14067456066_87e15792d0.jpg,500,333,Tulip,1,182,243,333
14067456066_87e15792d0.jpg,500,333,Tulip,239,176,494,256
14067456066_87e15792d0.jpg,500,333,Tulip,247,263,487,333
14067476586_36bcddf111.jpg,500,327,Tulip,333,107,450,253
14067476586_36bcddf111.jpg,500,327,Tulip,32,45,311,253
14067761295_7cfe6a42e9.jpg,500,343,Tulip,192,102,484,219
14067761295_7cfe6a42e9.jpg,500,343,Tulip,7,117,194,285
14067761295_7cfe6a42e9.jpg,500,343,Tulip,266,210,345,291
14068200854_5c13668df9_m.jpg,172,240,Tulip,55,3,133,84
14068200854_5c13668df9_m.jpg,172,240,Tulip,5,29,48,74
14068200854_5c13668df9_m.jpg,172,240,Tulip,10,111,49,162
14068200854_5c13668df9_m.jpg,172,240,Tulip,134,72,166,117
14068200854_5c13668df9_m.jpg,172,240,Tulip,85,105,155,163
14068200854_5c13668df9_m.jpg,172,240,Tulip,47,135,71,164
14068200854_5c13668df9_m.jpg,172,240,Tulip,88,152,110,183
14068200854_5c13668df9_m.jpg,172,240,Tulip,160,120,171,169
14068295074_cd8b85bffa.jpg,500,333,Tulip,105,12,500,327
14068348874_7b36c99f6a.jpg,500,333,Tulip,124,1,403,286
14068378204_7b26baa30d_n.jpg,320,213,Tulip,58,1,248,213
14069837979_5f2d5fec55_n.jpg,240,159,Tulip,7,33,236,154
14069838099_53d9d1f4af_n.jpg,240,159,Tulip,3,1,240,159
14069838529_152b5f559d_n.jpg,240,159,Tulip,3,1,240,132
